Tiempo	Evento	ID	Pos_X	Pos_Y
745.8	Movimiento	1	447.04	585.28
745.9	Movimiento	0	524.32	191.264
745.9	Movimiento	1	446.8	586.56
746	Movimiento	0	525.36	191.52
746	Movimiento	1	446.56	587.84
746.1	Movimiento	0	526.4	191.776
746.1	Movimiento	1	446.32	589.12
746.2	Movimiento	0	527.44	192.032
746.2	Movimiento	1	446.08	590.4
746.2	Colision_Pared_Y	-	446.08	590.4
746.3	Movimiento	0	528.48	192.288
746.3	Movimiento	1	445.84	589.12
746.4	Movimiento	0	529.52	192.544
746.4	Movimiento	1	445.6	587.84
746.5	Movimiento	0	530.56	192.8
746.5	Movimiento	1	445.36	586.56
746.6	Movimiento	0	531.6	193.056
746.6	Movimiento	1	445.12	585.28
746.7	Movimiento	0	532.64	193.312
746.7	Movimiento	1	444.88	584
746.8	Movimiento	0	533.68	193.568
746.8	Movimiento	1	444.64	582.72
746.9	Movimiento	0	534.72	193.824
746.9	Movimiento	1	444.4	581.44
747	Movimiento	0	535.76	194.08
747	Movimiento	1	444.16	580.16
747.1	Movimiento	0	536.8	194.336
747.1	Movimiento	1	443.92	578.88
747.2	Movimiento	0	537.84	194.592
747.2	Movimiento	1	443.68	577.6
747.3	Movimiento	0	538.88	194.848
747.3	Movimiento	1	443.44	576.32
747.4	Movimiento	0	539.92	195.104
747.4	Movimiento	1	443.2	575.04
747.5	Movimiento	0	540.96	195.36
747.5	Movimiento	1	442.96	573.76
747.6	Movimiento	0	542	195.616
747.6	Movimiento	1	442.72	572.48
747.7	Movimiento	0	543.04	195.872
747.7	Movimiento	1	442.48	571.2
747.8	Movimiento	0	544.08	196.128
747.8	Movimiento	1	442.24	569.92
747.9	Movimiento	0	545.12	196.384
747.9	Movimiento	1	442	568.64
748	Movimiento	0	546.16	196.64
748	Movimiento	1	441.76	567.36
748.1	Movimiento	0	547.2	196.896
748.1	Movimiento	1	441.52	566.08
748.2	Movimiento	0	548.24	197.152
748.2	Movimiento	1	441.28	564.8
748.3	Movimiento	0	549.28	197.408
748.3	Movimiento	1	441.04	563.52
748.4	Movimiento	0	550.32	197.664
748.4	Movimiento	1	440.8	562.24
748.5	Movimiento	0	551.36	197.92
748.5	Movimiento	1	440.56	560.96
748.6	Movimiento	0	552.4	198.176
748.6	Movimiento	1	440.32	559.68
748.7	Movimiento	0	553.44	198.432
748.7	Movimiento	1	440.08	558.4
748.8	Movimiento	0	554.48	198.688
748.8	Movimiento	1	439.84	557.12
748.9	Movimiento	0	555.52	198.944
748.9	Movimiento	1	439.6	555.84
749	Movimiento	0	556.56	199.2
749	Movimiento	1	439.36	554.56
749.1	Movimiento	0	557.6	199.456
749.1	Movimiento	1	439.12	553.28
749.2	Movimiento	0	558.64	199.712
749.2	Movimiento	1	438.88	552
749.3	Movimiento	0	559.68	199.968
749.3	Movimiento	1	438.64	550.72
749.4	Movimiento	0	560.72	200.224
749.4	Movimiento	1	438.4	549.44
749.5	Movimiento	0	561.76	200.48
749.5	Movimiento	1	438.16	548.16
749.6	Movimiento	0	562.8	200.736
749.6	Movimiento	1	437.92	546.88
749.7	Movimiento	0	563.84	200.992
749.7	Movimiento	1	437.68	545.6
749.8	Movimiento	0	564.88	201.248
749.8	Movimiento	1	437.44	544.32
749.9	Movimiento	0	565.92	201.504
749.9	Movimiento	1	437.2	543.04
750	Movimiento	0	566.96	201.76
750	Movimiento	1	436.96	541.76
750.1	Movimiento	0	568	202.016
750.1	Movimiento	1	436.72	540.48
750.2	Movimiento	0	569.04	202.272
750.2	Movimiento	1	436.48	539.2
750.3	Movimiento	0	570.08	202.528
750.3	Movimiento	1	436.24	537.92
750.4	Movimiento	0	571.12	202.784
750.4	Movimiento	1	436	536.64
750.5	Movimiento	0	572.16	203.04
750.5	Movimiento	1	435.76	535.36
750.6	Movimiento	0	573.2	203.296
750.6	Movimiento	1	435.52	534.08
750.7	Movimiento	0	574.24	203.552
750.7	Movimiento	1	435.28	532.8
750.8	Movimiento	0	575.28	203.808
750.8	Movimiento	1	435.04	531.52
750.9	Movimiento	0	576.32	204.064
750.9	Movimiento	1	434.8	530.24
751	Movimiento	0	577.36	204.32
751	Movimiento	1	434.56	528.96
751.1	Movimiento	0	578.4	204.576
751.1	Movimiento	1	434.32	527.68
751.2	Movimiento	0	579.44	204.832
751.2	Movimiento	1	434.08	526.4
751.3	Movimiento	0	580.48	205.088
751.3	Movimiento	1	433.84	525.12
751.4	Movimiento	0	581.52	205.344
751.4	Movimiento	1	433.6	523.84
751.5	Movimiento	0	582.56	205.6
751.5	Movimiento	1	433.36	522.56
751.6	Movimiento	0	583.6	205.856
751.6	Movimiento	1	433.12	521.28
751.7	Movimiento	0	584.64	206.112
751.7	Movimiento	1	432.88	520
751.8	Movimiento	0	585.68	206.368
751.8	Movimiento	1	432.64	518.72
751.9	Movimiento	0	586.72	206.624
751.9	Movimiento	1	432.4	517.44
752	Movimiento	0	587.76	206.88
752	Movimiento	1	432.16	516.16
752.1	Movimiento	0	588.8	207.136
752.1	Movimiento	1	431.92	514.88
752.2	Movimiento	0	589.84	207.392
752.2	Movimiento	1	431.68	513.6
752.3	Movimiento	0	590.88	207.648
752.3	Movimiento	1	431.44	512.32
752.4	Movimiento	0	591.92	207.904
752.4	Movimiento	1	431.2	511.04
752.5	Movimiento	0	592.96	208.16
752.5	Movimiento	1	430.96	509.76
752.6	Movimiento	0	594	208.416
752.6	Movimiento	1	430.72	508.48
752.7	Movimiento	0	595.04	208.672
752.7	Movimiento	1	430.48	507.2
752.8	Movimiento	0	596.08	208.928
752.8	Movimiento	1	430.24	505.92
752.9	Movimiento	0	597.12	209.184
752.9	Movimiento	1	430	504.64
753	Movimiento	0	598.16	209.44
753	Movimiento	1	429.76	503.36
753.1	Movimiento	0	599.2	209.696
753.1	Movimiento	1	429.52	502.08
753.2	Movimiento	0	600.24	209.952
753.2	Movimiento	1	429.28	500.8
753.3	Movimiento	0	601.28	210.208
753.3	Movimiento	1	429.04	499.52
753.4	Movimiento	0	602.32	210.464
753.4	Movimiento	1	428.8	498.24
753.5	Movimiento	0	603.36	210.72
753.5	Movimiento	1	428.56	496.96
753.6	Movimiento	0	604.4	210.976
753.6	Movimiento	1	428.32	495.68
753.7	Movimiento	0	605.44	211.232
753.7	Movimiento	1	428.08	494.4
753.8	Movimiento	0	606.48	211.488
753.8	Movimiento	1	427.84	493.12
753.9	Movimiento	0	607.52	211.744
753.9	Movimiento	1	427.6	491.84
754	Movimiento	0	608.56	212
754	Movimiento	1	427.36	490.56
754.1	Movimiento	0	609.6	212.256
754.1	Movimiento	1	427.12	489.28
754.2	Movimiento	0	610.64	212.512
754.2	Movimiento	1	426.88	488
754.3	Movimiento	0	611.68	212.768
754.3	Movimiento	1	426.64	486.72
754.4	Movimiento	0	612.72	213.024
754.4	Movimiento	1	426.4	485.44
754.5	Movimiento	0	613.76	213.28
754.5	Movimiento	1	426.16	484.16
754.6	Movimiento	0	614.8	213.536
754.6	Movimiento	1	425.92	482.88
754.7	Movimiento	0	615.84	213.792
754.7	Movimiento	1	425.68	481.6
754.8	Movimiento	0	616.88	214.048
754.8	Movimiento	1	425.44	480.32
754.9	Movimiento	0	617.92	214.304
754.9	Movimiento	1	425.2	479.04
755	Movimiento	0	618.96	214.56
755	Movimiento	1	424.96	477.76
755.1	Movimiento	0	620	214.816
755.1	Movimiento	1	424.72	476.48
755.2	Movimiento	0	621.04	215.072
755.2	Movimiento	1	424.48	475.2
755.3	Movimiento	0	622.08	215.328
755.3	Movimiento	1	424.24	473.92
755.4	Movimiento	0	623.12	215.584
755.4	Movimiento	1	424	472.64
755.5	Movimiento	0	624.16	215.84
755.5	Movimiento	1	423.76	471.36
755.6	Movimiento	0	625.2	216.096
755.6	Movimiento	1	423.52	470.08
755.7	Movimiento	0	626.24	216.352
755.7	Movimiento	1	423.28	468.8
755.8	Movimiento	0	627.28	216.608
755.8	Movimiento	1	423.04	467.52
755.9	Movimiento	0	628.32	216.864
755.9	Movimiento	1	422.8	466.24
756	Movimiento	0	629.36	217.12
756	Movimiento	1	422.56	464.96
756.1	Movimiento	0	630.4	217.376
756.1	Movimiento	1	422.32	463.68
756.2	Movimiento	0	631.44	217.632
756.2	Movimiento	1	422.08	462.4
756.3	Movimiento	0	632.48	217.888
756.3	Movimiento	1	421.84	461.12
756.4	Movimiento	0	633.52	218.144
756.4	Movimiento	1	421.6	459.84
756.5	Movimiento	0	634.56	218.4
756.5	Movimiento	1	421.36	458.56
756.6	Movimiento	0	635.6	218.656
756.6	Movimiento	1	421.12	457.28
756.7	Movimiento	0	636.64	218.912
756.7	Movimiento	1	420.88	456
756.8	Movimiento	0	637.68	219.168
756.8	Movimiento	1	420.64	454.72
756.9	Movimiento	0	638.72	219.424
756.9	Movimiento	1	420.4	453.44
757	Movimiento	0	639.76	219.68
757	Movimiento	1	420.16	452.16
757.1	Movimiento	0	640.8	219.936
757.1	Movimiento	1	419.92	450.88
757.2	Movimiento	0	641.84	220.192
757.2	Movimiento	1	419.68	449.6
757.3	Movimiento	0	642.88	220.448
757.3	Movimiento	1	419.44	448.32
757.4	Movimiento	0	643.92	220.704
757.4	Movimiento	1	419.2	447.04
757.5	Movimiento	0	644.96	220.96
757.5	Movimiento	1	418.96	445.76
757.6	Movimiento	0	646	221.216
757.6	Movimiento	1	418.72	444.48
757.7	Movimiento	0	647.04	221.472
757.7	Movimiento	1	418.48	443.2
757.8	Movimiento	0	648.08	221.728
757.8	Movimiento	1	418.24	441.92
757.9	Movimiento	0	649.12	221.984
757.9	Movimiento	1	418	440.64
758	Movimiento	0	650.16	222.24
758	Movimiento	1	417.76	439.36
758.1	Movimiento	0	651.2	222.496
758.1	Movimiento	1	417.52	438.08
758.2	Movimiento	0	652.24	222.752
758.2	Movimiento	1	417.28	436.8
758.3	Movimiento	0	653.28	223.008
758.3	Movimiento	1	417.04	435.52
758.4	Movimiento	0	654.32	223.264
758.4	Movimiento	1	416.8	434.24
758.5	Movimiento	0	655.36	223.52
758.5	Movimiento	1	416.56	432.96
758.6	Movimiento	0	656.4	223.776
758.6	Movimiento	1	416.32	431.68
758.7	Movimiento	0	657.44	224.032
758.7	Movimiento	1	416.08	430.4
758.8	Movimiento	0	658.48	224.288
758.8	Movimiento	1	415.84	429.12
758.9	Movimiento	0	659.52	224.544
758.9	Movimiento	1	415.6	427.84
759	Movimiento	0	660.56	224.8
759	Movimiento	1	415.36	426.56
759.1	Movimiento	0	661.6	225.056
759.1	Movimiento	1	415.12	425.28
759.2	Movimiento	0	662.64	225.312
759.2	Movimiento	1	414.88	424
759.3	Movimiento	0	663.68	225.568
759.3	Movimiento	1	414.64	422.72
759.4	Movimiento	0	664.72	225.824
759.4	Movimiento	1	414.4	421.44
759.5	Movimiento	0	665.76	226.08
759.5	Movimiento	1	414.16	420.16
759.6	Movimiento	0	666.8	226.336
759.6	Movimiento	1	413.92	418.88
759.7	Movimiento	0	667.84	226.592
759.7	Movimiento	1	413.68	417.6
759.8	Movimiento	0	668.88	226.848
759.8	Movimiento	1	413.44	416.32
759.9	Movimiento	0	669.92	227.104
759.9	Movimiento	1	413.2	415.04
760	Movimiento	0	670.96	227.36
760	Movimiento	1	412.96	413.76
760.1	Movimiento	0	672	227.616
760.1	Movimiento	1	412.72	412.48
760.2	Movimiento	0	673.04	227.872
760.2	Movimiento	1	412.48	411.2
760.3	Movimiento	0	674.08	228.128
760.3	Movimiento	1	412.24	409.92
760.4	Movimiento	0	675.12	228.384
760.4	Movimiento	1	412	408.64
760.5	Movimiento	0	676.16	228.64
760.5	Movimiento	1	411.76	407.36
760.6	Movimiento	0	677.2	228.896
760.6	Movimiento	1	411.52	406.08
760.7	Movimiento	0	678.24	229.152
760.7	Movimiento	1	411.28	404.8
760.8	Movimiento	0	679.28	229.408
760.8	Movimiento	1	411.04	403.52
760.9	Movimiento	0	680.32	229.664
760.9	Movimiento	1	410.8	402.24
761	Movimiento	0	681.36	229.92
761	Movimiento	1	410.56	400.96
761.1	Movimiento	0	682.4	230.176
761.1	Movimiento	1	410.32	399.68
761.2	Movimiento	0	683.44	230.432
761.2	Movimiento	1	410.08	398.4
761.3	Movimiento	0	684.48	230.688
761.3	Movimiento	1	409.84	397.12
761.4	Movimiento	0	685.52	230.944
761.4	Movimiento	1	409.6	395.84
761.5	Movimiento	0	686.56	231.2
761.5	Movimiento	1	409.36	394.56
761.6	Movimiento	0	687.6	231.456
761.6	Movimiento	1	409.12	393.28
761.7	Movimiento	0	688.64	231.712
761.7	Movimiento	1	408.88	392
761.8	Movimiento	0	689.68	231.968
761.8	Movimiento	1	408.64	390.72
761.9	Movimiento	0	690.72	232.224
761.9	Movimiento	1	408.4	389.44
762	Movimiento	0	691.76	232.48
762	Movimiento	1	408.16	388.16
762.1	Movimiento	0	692.8	232.736
762.1	Movimiento	1	407.92	386.88
762.2	Movimiento	0	693.84	232.992
762.2	Movimiento	1	407.68	385.6
762.3	Movimiento	0	694.88	233.248
762.3	Movimiento	1	407.44	384.32
762.4	Movimiento	0	695.92	233.504
762.4	Movimiento	1	407.2	383.04
762.5	Movimiento	0	696.96	233.76
762.5	Movimiento	1	406.96	381.76
762.6	Movimiento	0	698	234.016
762.6	Movimiento	1	406.72	380.48
762.7	Movimiento	0	699.04	234.272
762.7	Movimiento	1	406.48	379.2
762.8	Movimiento	0	700.08	234.528
762.8	Movimiento	1	406.24	377.92
762.9	Movimiento	0	701.12	234.784
762.9	Movimiento	1	406	376.64
763	Movimiento	0	702.16	235.04
763	Movimiento	1	405.76	375.36
763.1	Movimiento	0	703.2	235.296
763.1	Movimiento	1	405.52	374.08
763.2	Movimiento	0	704.24	235.552
763.2	Movimiento	1	405.28	372.8
763.3	Movimiento	0	705.28	235.808
763.3	Movimiento	1	405.04	371.52
763.4	Movimiento	0	706.32	236.064
763.4	Movimiento	1	404.8	370.24
763.5	Movimiento	0	707.36	236.32
763.5	Movimiento	1	404.56	368.96
763.6	Movimiento	0	708.4	236.576
763.6	Movimiento	1	404.32	367.68
763.7	Movimiento	0	709.44	236.832
763.7	Movimiento	1	404.08	366.4
763.8	Movimiento	0	710.48	237.088
763.8	Movimiento	1	403.84	365.12
763.9	Movimiento	0	711.52	237.344
763.9	Movimiento	1	403.6	363.84
764	Movimiento	0	712.56	237.6
764	Movimiento	1	403.36	362.56
764.1	Movimiento	0	713.6	237.856
764.1	Movimiento	1	403.12	361.28
764.2	Movimiento	0	714.64	238.112
764.2	Movimiento	1	402.88	360
764.2	Colision_Obstaculo	-	402.88	360
764.3	Movimiento	0	715.68	238.368
764.3	Movimiento	1	402.64	361.024
764.4	Movimiento	0	716.72	238.624
764.4	Movimiento	1	402.4	362.048
764.5	Movimiento	0	717.76	238.88
764.5	Movimiento	1	402.16	363.072
764.6	Movimiento	0	718.8	239.136
764.6	Movimiento	1	401.92	364.096
764.7	Movimiento	0	719.84	239.392
764.7	Movimiento	1	401.68	365.12
764.8	Movimiento	0	720.88	239.648
764.8	Movimiento	1	401.44	366.144
764.9	Movimiento	0	721.92	239.904
764.9	Movimiento	1	401.2	367.168
765	Movimiento	0	722.96	240.16
765	Movimiento	1	400.96	368.192
765.1	Movimiento	0	724	240.416
765.1	Movimiento	1	400.72	369.216
765.2	Movimiento	0	725.04	240.672
765.2	Movimiento	1	400.48	370.24
765.3	Movimiento	0	726.08	240.928
765.3	Movimiento	1	400.24	371.264
765.4	Movimiento	0	727.12	241.184
765.4	Movimiento	1	400	372.288
765.5	Movimiento	0	728.16	241.44
765.5	Movimiento	1	399.76	373.312
765.6	Movimiento	0	729.2	241.696
765.6	Movimiento	1	399.52	374.336
765.7	Movimiento	0	730.24	241.952
765.7	Movimiento	1	399.28	375.36
765.8	Movimiento	0	731.28	242.208
765.8	Movimiento	1	399.04	376.384
765.9	Movimiento	0	732.32	242.464
765.9	Movimiento	1	398.8	377.408
766	Movimiento	0	733.36	242.72
766	Movimiento	1	398.56	378.432
766.1	Movimiento	0	734.4	242.976
766.1	Movimiento	1	398.32	379.456
766.2	Movimiento	0	735.44	243.232
766.2	Movimiento	1	398.08	380.48
766.3	Movimiento	0	736.48	243.488
766.3	Movimiento	1	397.84	381.504
766.4	Movimiento	0	737.52	243.744
766.4	Movimiento	1	397.6	382.528
766.5	Movimiento	0	738.56	244
766.5	Movimiento	1	397.36	383.552
766.6	Movimiento	0	739.6	244.256
766.6	Movimiento	1	397.12	384.576
766.7	Movimiento	0	740.64	244.512
766.7	Movimiento	1	396.88	385.6
766.8	Movimiento	0	741.68	244.768
766.8	Movimiento	1	396.64	386.624
766.9	Movimiento	0	742.72	245.024
766.9	Movimiento	1	396.4	387.648
767	Movimiento	0	743.76	245.28
767	Movimiento	1	396.16	388.672
767.1	Movimiento	0	744.8	245.536
767.1	Movimiento	1	395.92	389.696
767.2	Movimiento	0	745.84	245.792
767.2	Movimiento	1	395.68	390.72
767.3	Movimiento	0	746.88	246.048
767.3	Movimiento	1	395.44	391.744
767.4	Movimiento	0	747.92	246.304
767.4	Movimiento	1	395.2	392.768
767.5	Movimiento	0	748.96	246.56
767.5	Movimiento	1	394.96	393.792
767.6	Movimiento	0	750	246.816
767.6	Movimiento	1	394.72	394.816
767.7	Movimiento	0	751.04	247.072
767.7	Movimiento	1	394.48	395.84
767.8	Movimiento	0	752.08	247.328
767.8	Movimiento	1	394.24	396.864
767.9	Movimiento	0	753.12	247.584
767.9	Movimiento	1	394	397.888
768	Movimiento	0	754.16	247.84
768	Movimiento	1	393.76	398.912
768.1	Movimiento	0	755.2	248.096
768.1	Movimiento	1	393.52	399.936
768.2	Movimiento	0	756.24	248.352
768.2	Movimiento	1	393.28	400.96
768.3	Movimiento	0	757.28	248.608
768.3	Movimiento	1	393.04	401.984
768.4	Movimiento	0	758.32	248.864
768.4	Movimiento	1	392.8	403.008
768.5	Movimiento	0	759.36	249.12
768.5	Movimiento	1	392.56	404.032
768.6	Movimiento	0	760.4	249.376
768.6	Movimiento	1	392.32	405.056
768.7	Movimiento	0	761.44	249.632
768.7	Movimiento	1	392.08	406.08
768.8	Movimiento	0	762.48	249.888
768.8	Movimiento	1	391.84	407.104
768.9	Movimiento	0	763.52	250.144
768.9	Movimiento	1	391.6	408.128
769	Movimiento	0	764.56	250.4
769	Movimiento	1	391.36	409.152
769.1	Movimiento	0	765.6	250.656
769.1	Movimiento	1	391.12	410.176
769.2	Movimiento	0	766.64	250.912
769.2	Movimiento	1	390.88	411.2
769.3	Movimiento	0	767.68	251.168
769.3	Movimiento	1	390.64	412.224
769.4	Movimiento	0	768.72	251.424
769.4	Movimiento	1	390.4	413.248
769.5	Movimiento	0	769.76	251.68
769.5	Movimiento	1	390.16	414.272
769.6	Movimiento	0	770.8	251.936
769.6	Movimiento	1	389.92	415.296
769.7	Movimiento	0	771.84	252.192
769.7	Movimiento	1	389.68	416.32
769.8	Movimiento	0	772.88	252.448
769.8	Movimiento	1	389.44	417.344
769.9	Movimiento	0	773.92	252.704
769.9	Movimiento	1	389.2	418.368
770	Movimiento	0	774.96	252.96
770	Movimiento	1	388.96	419.392
770.1	Movimiento	0	776	253.216
770.1	Movimiento	1	388.72	420.416
770.2	Movimiento	0	777.04	253.472
770.2	Movimiento	1	388.48	421.44
770.3	Movimiento	0	778.08	253.728
770.3	Movimiento	1	388.24	422.464
770.4	Movimiento	0	779.12	253.984
770.4	Movimiento	1	388	423.488
770.5	Movimiento	0	780.16	254.24
770.5	Movimiento	1	387.76	424.512
770.6	Movimiento	0	781.2	254.496
770.6	Movimiento	1	387.52	425.536
770.7	Movimiento	0	782.24	254.752
770.7	Movimiento	1	387.28	426.56
770.8	Movimiento	0	783.28	255.008
770.8	Movimiento	1	387.04	427.584
770.9	Movimiento	0	784.32	255.264
770.9	Movimiento	1	386.8	428.608
771	Movimiento	0	785.36	255.52
771	Movimiento	1	386.56	429.632
771.1	Movimiento	0	786.4	255.776
771.1	Movimiento	1	386.32	430.656
771.2	Movimiento	0	787.44	256.032
771.2	Movimiento	1	386.08	431.68
771.3	Movimiento	0	788.48	256.288
771.3	Movimiento	1	385.84	432.704
771.4	Movimiento	0	789.52	256.544
771.4	Movimiento	1	385.6	433.728
771.5	Movimiento	0	790.56	256.8
771.5	Movimiento	1	385.36	434.752
771.5	Colision_Pared_X	-	790.56	256.8
771.6	Movimiento	0	789.52	257.056
771.6	Movimiento	1	385.12	435.776
771.7	Movimiento	0	788.48	257.312
771.7	Movimiento	1	384.88	436.8
771.8	Movimiento	0	787.44	257.568
771.8	Movimiento	1	384.64	437.824
771.9	Movimiento	0	786.4	257.824
771.9	Movimiento	1	384.4	438.848
772	Movimiento	0	785.36	258.08
772	Movimiento	1	384.16	439.872
772.1	Movimiento	0	784.32	258.336
772.1	Movimiento	1	383.92	440.896
772.2	Movimiento	0	783.28	258.592
772.2	Movimiento	1	383.68	441.92
772.3	Movimiento	0	782.24	258.848
772.3	Movimiento	1	383.44	442.944
772.4	Movimiento	0	781.2	259.104
772.4	Movimiento	1	383.2	443.968
772.5	Movimiento	0	780.16	259.36
772.5	Movimiento	1	382.96	444.992
772.6	Movimiento	0	779.12	259.616
772.6	Movimiento	1	382.72	446.016
772.7	Movimiento	0	778.08	259.872
772.7	Movimiento	1	382.48	447.04
772.8	Movimiento	0	777.04	260.128
772.8	Movimiento	1	382.24	448.064
772.9	Movimiento	0	776	260.384
772.9	Movimiento	1	382	449.088
773	Movimiento	0	774.96	260.64
773	Movimiento	1	381.76	450.112
773.1	Movimiento	0	773.92	260.896
773.1	Movimiento	1	381.52	451.136
773.2	Movimiento	0	772.88	261.152
773.2	Movimiento	1	381.28	452.16
773.3	Movimiento	0	771.84	261.408
773.3	Movimiento	1	381.04	453.184
773.4	Movimiento	0	770.8	261.664
773.4	Movimiento	1	380.8	454.208
773.5	Movimiento	0	769.76	261.92
773.5	Movimiento	1	380.56	455.232
773.6	Movimiento	0	768.72	262.176
773.6	Movimiento	1	380.32	456.256
773.7	Movimiento	0	767.68	262.432
773.7	Movimiento	1	380.08	457.28
773.8	Movimiento	0	766.64	262.688
773.8	Movimiento	1	379.84	458.304
773.9	Movimiento	0	765.6	262.944
773.9	Movimiento	1	379.6	459.328
774	Movimiento	0	764.56	263.2
774	Movimiento	1	379.36	460.352
774.1	Movimiento	0	763.52	263.456
774.1	Movimiento	1	379.12	461.376
774.2	Movimiento	0	762.48	263.712
774.2	Movimiento	1	378.88	462.4
774.3	Movimiento	0	761.44	263.968
774.3	Movimiento	1	378.64	463.424
774.4	Movimiento	0	760.4	264.224
774.4	Movimiento	1	378.4	464.448
774.5	Movimiento	0	759.36	264.48
774.5	Movimiento	1	378.16	465.472
774.6	Movimiento	0	758.32	264.736
774.6	Movimiento	1	377.92	466.496
774.7	Movimiento	0	757.28	264.992
774.7	Movimiento	1	377.68	467.52
774.8	Movimiento	0	756.24	265.248
774.8	Movimiento	1	377.44	468.544
774.9	Movimiento	0	755.2	265.504
774.9	Movimiento	1	377.2	469.568
775	Movimiento	0	754.16	265.76
775	Movimiento	1	376.96	470.592
775.1	Movimiento	0	753.12	266.016
775.1	Movimiento	1	376.72	471.616
775.2	Movimiento	0	752.08	266.272
775.2	Movimiento	1	376.48	472.64
775.3	Movimiento	0	751.04	266.528
775.3	Movimiento	1	376.24	473.664
775.4	Movimiento	0	750	266.784
775.4	Movimiento	1	376	474.688
775.5	Movimiento	0	748.96	267.04
775.5	Movimiento	1	375.76	475.712
775.6	Movimiento	0	747.92	267.296
775.6	Movimiento	1	375.52	476.736
775.7	Movimiento	0	746.88	267.552
775.7	Movimiento	1	375.28	477.76
775.8	Movimiento	0	745.84	267.808
775.8	Movimiento	1	375.04	478.784
775.9	Movimiento	0	744.8	268.064
775.9	Movimiento	1	374.8	479.808
776	Movimiento	0	743.76	268.32
776	Movimiento	1	374.56	480.832
776.1	Movimiento	0	742.72	268.576
776.1	Movimiento	1	374.32	481.856
776.2	Movimiento	0	741.68	268.832
776.2	Movimiento	1	374.08	482.88
776.3	Movimiento	0	740.64	269.088
776.3	Movimiento	1	373.84	483.904
776.4	Movimiento	0	739.6	269.344
776.4	Movimiento	1	373.6	484.928
776.5	Movimiento	0	738.56	269.6
776.5	Movimiento	1	373.36	485.952
776.6	Movimiento	0	737.52	269.856
776.6	Movimiento	1	373.12	486.976
776.7	Movimiento	0	736.48	270.112
776.7	Movimiento	1	372.88	488
776.8	Movimiento	0	735.44	270.368
776.8	Movimiento	1	372.64	489.024
776.9	Movimiento	0	734.4	270.624
776.9	Movimiento	1	372.4	490.048
777	Movimiento	0	733.36	270.88
777	Movimiento	1	372.16	491.072
777.1	Movimiento	0	732.32	271.136
777.1	Movimiento	1	371.92	492.096
777.2	Movimiento	0	731.28	271.392
777.2	Movimiento	1	371.68	493.12
777.3	Movimiento	0	730.24	271.648
777.3	Movimiento	1	371.44	494.144
777.4	Movimiento	0	729.2	271.904
777.4	Movimiento	1	371.2	495.168
777.5	Movimiento	0	728.16	272.16
777.5	Movimiento	1	370.96	496.192
777.6	Movimiento	0	727.12	272.416
777.6	Movimiento	1	370.72	497.216
777.7	Movimiento	0	726.08	272.672
777.7	Movimiento	1	370.48	498.24
777.8	Movimiento	0	725.04	272.928
777.8	Movimiento	1	370.24	499.264
777.9	Movimiento	0	724	273.184
777.9	Movimiento	1	370	500.288
778	Movimiento	0	722.96	273.44
778	Movimiento	1	369.76	501.312
778.1	Movimiento	0	721.92	273.696
778.1	Movimiento	1	369.52	502.336
778.2	Movimiento	0	720.88	273.952
778.2	Movimiento	1	369.28	503.36
778.3	Movimiento	0	719.84	274.208
778.3	Movimiento	1	369.04	504.384
778.4	Movimiento	0	718.8	274.464
778.4	Movimiento	1	368.8	505.408
778.5	Movimiento	0	717.76	274.72
778.5	Movimiento	1	368.56	506.432
778.6	Movimiento	0	716.72	274.976
